"","Date","EMP","EMP_PART","EMP_TEMP","UNEMP_RATE","UNEMP_DURA_6mth","UNEMP_DURA_6.12mth","UNEMP_DURA_12mth.","UNEMP_DURA_24mth.","EMP_RATE","EMP_ACT","EMP_ACT_RATE","CLAIMS","CLAIMS_RATE","TOT_WEEK_HRS","AVG_WEEK_HRS","AVG_WEEK_HRS_FULL","AWE_ALL","AWE_CONS","AWE_MANU","AWE_PRIV","AWE_PUB","AWE_SERV","VAC_TOT","VAC_CONS","VAC_MANU","IOP_PROD","IOP_CAP_GOOD","IOP_DUR","IOP_ENER","IOP_GOOD","IOP_INT_GOOD","IOP_MACH","IOP_MANU","IOP_MINE","IOP_NON_DUR","IOP_PETRO","IOP_OIL_EXTRACT","IOS","IOS_45","IOS_46","IOS_47","IOS_G","IOS_EDUC","IOS_PNDS","RSI","CAR_REGIS","RETAIL_TRADE_INDEX","AVG_WEEK_RETAIL_SALE","AVG_WEEK_RETAIL_SALE_NON_FOOD","CPIH_ALL","CPI_ALL","CPI_EX_ENER","CPI_GOOD","CPI_DUR","CPI_NON_DUR","CPI_SERV","CPI_CLOTH","CPI_TRANS","RPI_ALL","RPI_GOOD","RPI_SERV","RPI_HOUSE","EXP_TOT","EXP_GOOD","IMP_ALL","IMP_GOOD","EXP_FUEL","IMP_FUEL","EXP_OIL","IMP_OIL","EXP_MACH","IMP_MACH","EXP_METAL","IMP_METAL","EXP_CRUDE_MAT","IMP_CRUDE_MAT","GBP_BROAD","GBP_CAN","GBP_EUR","GBP_JAP","GBP_US","OIL_PRICE","BANK_RATE","CONS_CREDIT_ex_student_loan","TOT_LENDING_APP","TOT_HOUSE_APP","MORT_FIXED_RATE_5YRS","MORT_FIXED_RATE_2YRS","M1","M2","M3","M4","LIBOR_3mth","BGS_5yrs_yld","BGS_10yrs_yld","BGS_20yrs_yld","FTSE_ALL","FTSE250","VIX","SP500","UK_focused_equity","EUR_UNC_INDEX","BCI","CCI","CLI","PPI_MANU","PPI_MACH","PPI_OIL","PPI_METAL","PPI_MOTOR"
"1","1998-01-01","0.000975792909102324","0.00255581586919362","0.00228310601456894","0","0.00524385050601062","0.00711746776886457","-0.020548668227387","-0.0364696797813915","0","0.000999500333083603","0","-0.00711493574188715","-0.100000000000001","-0.000794777220377796","-0.00301659353942574","-0.00259403517704637","-0.00101042329984867","-0.00443308001549932","0.000119899657655622","0.000842866734548032","0.000916148798717627","-0.00223806764658088","0.00247938579423375","-0.0025183126746898","-0.00554037670821463","0.00907035696996417","0.0112270625937834","0.0172418064345061","-0.00217155351350762","-0.0135238725333249","0.0375935389917572","0.0325610160493115","0.00841519692528436","0.0515859469029518","-0.0253854646941694","-0.0174423026633423","0.0565189838243274","-0.00982004618097498","-0.074741284397815","-0.135341347869762","0.00224215340568978","-0.054536437352886","-0.0151136378100478","0","0.0016460909066689","0.00581858293285897","0.00169635324817818","0.000856784070782268","0.00268763252940474","0.000688358909625295","0.000790018662956744","0.00121183853962252","-0.00194729314317457","-0.00676389181018391","0.00200520913900752","0.00331242290232463","-0.00424012731154189","0.00357885497307734","0.00216567719787818","0.000670355932784771","0.00320563748398891","0.00679006016141148","-0.0337634312731439","-0.0537238312563311","-0.0326924762748924","-0.0517545996699891","0.122891987415047","-0.111727240257178","0.294363747070227","-0.170854925422822","-0.110167728950758","-0.0784517890545562","-0.0355066884569091","-0.137689402773186","0.00956945101615059","-0.103209024604529","0.0104286247486387","-0.00516578190712025","-0.014654888277308","-0.0157643823672462","-0.0148105893883282","-0.123438434753067","0","0.0107768880310513","-0.0275667334104668","-0.0153478487660781","-0.0900000000000007","0","0.0072241874696708","0.00249415044077139","0.00823480730793413","0.0119935050259308","-0.139","-0.2892","-0.2761","-0.149292754988163","0.0508145134277314","0.0153177697809497","21.469999","0.0100990096999185","0.0551864155672908","-15.82274","-0.310500000000005","-0.176100000000005","-0.0267000000000053","-0.00445917827799814","0.000887892593525056","-0.0267942024303191","0","0.00210748233956437"
"2","1998-02-01","0.000712477765210551","0.00254930032343381","-0.00686501551968011","0","0.00625653761430556","-0.0434851119397388","0.0051768881795331","0.0169975763685715","0.0999999999999943","0.000606352452011905","0.100000000000009","-0.0142386987780565","0","0.00419382875945207","0.00301659353942574","0.00259403517704637","0.00517629401622519","-0.000300679899392084","0.00276251994716974","0.00249395146311138","0.00180538342924225","0.00487268826243849","0.00436249489299302","-0.00392054674744295","-0.0144533198692903","0.00786963027141852","0.0236417630570402","0.0661398025045448","0.00650056460309312","0.0224392361912775","-0.00510205188389534","0.00911168035125609","0.00972905519811906","-0.0531142202518593","0.00405132221917803","-0.0177519454584507","-0.0581640592518795","0.00819005397004435","-0.00333148559100316","0.0533041537017738","-0.00112044829648994","0.0164248796674","0.0126105075919298","-0.06378973787533","-0.0016460909066689","-0.00475813744641584","0.00169348050633378","-0.00194871998183821","-0.00248499903356603","0.00171165717223543","0.00106427536990405","0.00112166198235163","0.000876189562878551","-0.00186992133750354","0.00823457963853328","0.00326928254090256","-0.00357460166980601","0.000755921380011288","0.00273873397175569","0.00225887192988639","0.00300966994174082","0.00465639879372593","0.00779216145921069","0.00923255175797699","0.0479369608247211","0.060686012245041","0.0132347087932398","0.129471685556251","-0.0313620981070928","0.311474189708902","0.0362561368585457","0.052702108897714","0.0470675108579854","0.0645385211375711","0.0126184639592113","0.0212640907534407","-0.00353524184017484","-0.001104362343053","-0.00750253248799637","-0.0258076308776038","0.0032967062824919","-0.0764087355094722","0","0.0133965532524609","0.0741022728977594","0.0824501293559763","-0.159999999999999","-0.0499999999999998","0.0100116854960532","0.00482043758968054","0.00811927288758518","0.00772356644312033","-0.0366","-0.0851999999999995","-0.0517000000000003","-0.105090450132763","0.0562284980266368","0.0675038825233614","18.549999","0.0680783669626734","0.0649578962747723","-3.57956","-0.257899999999992","-0.004099999999994","-0.0319999999999965","-0.00332124027228234","0.000192975186740712","-0.0149919146424139","0.00135409634772987","0.00105207795080364"
"3","1998-03-01","0.00112393238266328","0.00314018949628192","-0.000574217644259356","-0.100000000000001","0.00725016122505995","-0.0532445145188127","-0.012121360532344","-0.0084626739187339","0","0.000142617749022023","0","-0.0115094510599567","-0.0999999999999996","0.00203389900622764","0","0.00258732356495095","0.00497797581675254","0.00105196259142806","0.00311587016217112","0.00305358004956696","0.00237465257984754","0.00503750837521086","0.00926756315492175","0.013158987271816","-0.00226735388743055","0.00335383209843076","0.0108444130141292","0.0139029051689916","0.00269614614658131","0.00736923010654866","-0.00512821636691907","-0.00113443007061154","0.00414079266603107","-0.0143776546022556","0.00671594196543701","0.0959883758289637","-0.0138847946106173","-0.00163265342388552","-0.0490126583298789","0","-0.0022446698538241","-0.00628537581496058","0.00375234961855053","0.0600373882567795","-0.00164880499018327","0.0323281541390088","0","-0.00128734276901277","0.0000202881420303669","0.00141115980864783","0.000869708459198682","0.00113162773419869","-0.000818221132718968","-0.000719281581315826","0.0002549532779335","0.00398839215103773","-0.00358733495725314","-0.00137985990307216","0.00201706456059497","0.00062103922944005","0.00286768453390393","0.00595738910121562","0.0153721145155359","0.0197986669079828","0.0276674920820028","0.0336499346905512","-0.00791978796394943","0.0414248278550993","-0.0212129166391923","-0.08240762009157","0.0470494545312743","0.1073356364254","-0.0115608224010764","-0.143787892791711","-0.0547640854099747","-0.0149628726767119","0.017033475890508","0.000892079666645174","-0.00352646445179994","0.0389222776337013","0.0128987163945568","-0.0711543850519987","0","0.0268331673612501","-0.0418196271560873","-0.0421103154358757","-0.0900000000000007","-0.0600000000000005","0.0174266304388073","0.00599376658428064","0.00267199024202469","0.00719120507571347","0.0228999999999999","-0.00389999999999979","-0.0541","-0.0589648504428132","0.0359632295089316","0.0605047104460308","24.219999","0.0487384620342608","0.0756790643857634","36.3967","-0.395400000000009","0.088799999999992","-0.0694000000000017","-0.00328469767822034","-0.00142919482403957","-0.0265428450207601","-0.00406780221932568","0.00733371542547001"
"4","1998-04-01","0.000037442665922427","0.00283265191271376","-0.0132988372239886","0","-0.00103252461418979","-0.0317486983145798","-0.00699303549097063","0.022409901399584","0","-0.000320918542932702","-0.100000000000009","-0.0040377399496121","0","-0.000903444443155266","0","-0.00258732356495095","0.00291627662587949","0.00441320875967529","0.0022735839791513","0.0022346149824733","0.0023717352578466","0.00337193725399636","0.00105133494976517","0.00356355619242082","0.00564507489599324","-0.00223463780141575","-0.0249622945599137","-0.0139029051689916","0.0192005898566165","-0.00589103323723794","0.00384862566129396","-0.0276197073383999","-0.00691087753984654","0.0141227151489947","-0.00402415029972492","0.0346470364447118","0.0235110850231495","0.0145987994211527","0.0512348814665957","0.101536419219422","0","0.04077155188613","0","0.0149256502166759","0","-0.0728852129046373","0.00337838159162729","0.0019386227594147","-0.00151204049889664","0.00162716174371258","0.00163404730926277","0.000829296999139895","0.0011040776500162","-0.00524367241683031","0.0030075260070586","0.00133885087128515","-0.00391463705357299","0.00416555108062302","0.0047807689266372","0.00168468202278593","0.00311674630941871","0.00863238853528807","-0.0157339625761956","-0.026638812139403","-0.0303981500714308","-0.0415387030255943","-0.0817005879564494","-0.0272873782545551","-0.172568355432755","0.0522949400318593","-0.0355954701390502","-0.0848295530144014","0","-0.103072185139814","0.0578939784189023","-0.0621962078699054","0.00233976272898317","0.0155466466765145","0.00123116259674293","0.0283698236837093","0.00677602808513444","0.031795775472931","0","0.00844106607940809","0.00914365031343678","-0.0438432736157282","-0.239999999999999","0.12","0.00139795528514419","0.00352676774975436","0.00622212889649276","0.00323063672556323","-0.0314999999999994","-0.17","-0.1671","0.0184666485967535","0.00263167937654174","0.0153376518720094","21.18","0.00903552566870935","-0.0087848295557329","-21.8087","-0.555929999999989","0.0570000000000022","-0.144300000000001","-0.00363010127411488","0.00233504679658678","-0.0641391769798608","-0.00272109011436061","0.00416667269484616"
"5","1998-05-01","0.000224626559290897","0.00119029920317537","-0.00233100338647496","0","0.0102775827582411","0.0160003413464409","-0.0159154553059002","-0.0111421765532418","0","0.000142643178332236","0","-0.00693883348006263","0","-0.00113045456307237","0","0","0.0045439821036807","0.00643172970638335","0.00291438632636811","0.00286430155226769","0.0031266400519025","0.00496815680418195","-0.00079470006292161","-0.00382507692939431","-0.000968851013352909","-0.0157838677012618","-0.0207509441050391","-0.0140989243795016","-0.0262257470927834","0.00442152525787787","-0.0180883484724301","-0.0296054777765713","-0.0125612258729735","-0.0167120485480634","0.012024192966801","0.00717784484695727","-0.0245550354259256","-0.00161160389434123","0.0143253138458128","-0.129401999282512","0.0089486055760144","-0.0382526588666465","-0.00124921940043254","0.00369686188132601","0.009852296443011","0.0126132738857478","0.0100671991177244","0.0117204105809794","0.0212910115164249","0.00202458563500262","0.00196092904726846","0.00219782199412276","0.00209540287358494","-0.000708918603091978","0.00155939855386329","0.00364954965426641","-0.00337018444927643","0.0016843936424377","0.00404643273094671","0.00225480451399776","0.00270283851346585","0.00864368274422697","0.000230282096586265","-0.00422876696915253","0.025225096640991","0.0298744179375472","0.0238715512699166","-0.134121397951685","0.104040263252354","-0.305964117289229","0.00206852045313966","0.0631059653048496","-0.136859182717197","0.219709088865574","-0.0545881902844032","0.0621962078699054","-0.0289039278688756","-0.0111404199993196","-0.00860817927981521","0.000456085683170571","-0.0221768054072466","0.0600158708085892","0","0.0158209439531216","0.0457998242256981","0.0402280311064978","0.00999999999999979","-0.0199999999999996","0.0114220703866348","0.00445757325491059","0.0104718769997501","0.00379778199714309","-0.0472000000000001","0.0203999999999995","0.0398999999999994","0.00679079482179924","0.00471814187452324","0.0504963171836845","21.32","-0.0190056929246536","-0.0420482362434997","13.8466","-0.668559999999999","-0.155699999999996","-0.2363","-0.000930713843510811","0.000175803867003937","-0.00085135060172992","-0.00409556886473705","0"
"6","1998-06-01","0.0020940849773492","-0.00372439909098254","-0.00526470944010793","0","0.0292212226837449","0","-0.0363016266762148","-0.0487901641694313","0.100000000000009","0.00245739746507567","0.200000000000003","-0.00430555189660975","-0.0999999999999996","0.000565387022467334","-0.00301659353942574","-0.0051948168771041","0.00129020513748124","-0.0000257670961767969","0.0028805376740305","0.00404127984088099","0.00178196308530252","0.000767752033137194","0.00710547657904667","0.016635900529765","-0.00613199427963834","-0.00455581653586101","-0.0129871955268115","-0.047776479338586","0.00863936259070819","-0.0223057575142986","0","0.00240096153753822","-0.00422238487984838","-0.00676381350757893","-0.012024192966801","0.0180417264851584","0.00375313201188376","0.00161160389434123","-0.00768812133901342","0.122481556437938","-0.0179780122954085","0.0333982804018484","-0.00125078190165251","-0.00740744127786197","-0.0148150857851403","0.0618100064843663","-0.0168354144638636","-0.013490668679534","-0.03289372870017","-0.000144443218272786","-0.000388165818986017","0.000594203146792544","-0.00203213941217556","-0.00435946529646393","0.00261410117831783","0.00209165944232733","-0.0040060206296234","-0.00266926919507537","0.000617846657487141","0.000294238211182519","0.00252787852410569","0.00349406127949772","0.0103081888602983","0.0099574080190461","0.0214992111732872","0.0248233497632064","0.106707543980718","0.315616849783335","0.121829323371094","0.626392182711482","-0.0111689472735996","0.0288611644797871","-0.0408219945202548","0.0360399364831974","-0.0507723253734227","0.0502248846450923","0.0219970199778485","0.0221167483940456","0.0172924608344596","0.0472394397266962","0.00857852126021402","-0.162709467742678","0.2159","0.0113356400445923","0.0239944754889656","0.0138554150861321","-0.0800000000000001","-0.18","0.0072898390630467","0.0026435781431946","0.00627918442804543","0.0101890590253504","0.2259","0.1112","-0.0904999999999996","-0.0327205735754648","-0.0211777781345841","-0.0697508669611988","19.709999","0.0386804144059028","0.0302137785964969","-20.56089","-0.602119999999999","-0.455200000000005","-0.323499999999996","0.000601504867284483","0.00109658813502013","-0.00612694324470549","-0.00548698221625976","0"
"7","1998-07-01","0.00201515163166555","-0.000895923607783899","0.0168657676228694","0","0.000992555912751492","0.0615578929994332","-0.0186572576045423","-0.0208031276297636","0.199999999999989","0.00255781872374072","0.100000000000009","-0.000148798452770826","0","0.000903954863814782","0","0","0.00524189414194993","0.0103545470660767","0.00259040132721322","0.00279052045978351","0.00153650624916987","0.00589673908951448","-0.000380817786576515","-0.0000107157209415828","0.00887932802006385","-0.00802296567099958","0.00813674139306197","0.0252114193464963","-0.0294620327303168","-0.00301205046999176","-0.0118034157248843","-0.0291991546922619","-0.00424028903888551","-0.0445704189066287","-0.0148953329464412","-0.0666693550995801","-0.0523344188959607","0.00961545869944214","0.0368006894702431","0.078759833860647","0.00790517950711322","0.0370191524354988","0.00125078190165251","0","0.00990107098271142","-0.0381147675595717","0.00676821534613925","0.0115278853700058","0.0206958915307691","0.00219185628285257","0.00168770081163288","0.000859486391555543","0.00103981222208076","-0.00212998078147444","0.00139811514963833","0.00327662876242711","-0.00509174481419121","-0.00321197978621944","0.0024743271854904","0.0006698299965595","0.00211096044494047","0.0101022307642588","-0.000586185577081011","-0.00542363901418241","-0.0153455696746612","-0.0217432392718546","-0.039907470875999","-0.213803695064307","-0.0765400771223339","-0.421871143495274","-0.000653210552981065","-0.0454692657330291","0.200670695462152","0.060103924069705","0.0800427076735364","-0.0603259806315961","-0.000810304000400386","0.00991594045168942","0.00769862742708689","-0.00115042933378096","-0.0042496421410157","-0.0104415315323747","0.0340999999999996","0.0107301879771704","0.0272743218781706","-0.00547397294058349","0.19","0.14","-0.00343927694293633","0.00776438867374196","0.0128924825009182","0.0169508762804931","0.0921999999999992","0.0841000000000003","0.0575999999999999","0.0226893475992411","-0.00319083984972224","-0.00384101141234439","24.799999","-0.0116833118938127","-0.0302137785964969","25.38418","-0.544550000000001","-0.565100000000001","-0.36694","-0.000863033705547892","-0.000326743203705971","-0.0129658776872195","-0.00967526552341802","0"
"8","1998-08-01","0.000372731004352644","-0.000149398670631129","0.00632367729604066","-0.0999999999999996","-0.0129807114727214","-0.00749067172915741","-0.0113637586503152","-0.0181823190831905","0","-0.000177415063003394","0","-0.00245837647557945","0","0.00248167076039785","0","0.00260078170005773","0.00297517054271693","0.0112865670642414","0.00273841837799426","0.00386653114831747","0.00223084442537265","0.00328216672833604","-0.00719337211672892","-0.00588323188254431","-0.0017078401190036","-0.00230414848484983","-0.0196405658745462","-0.044546071053952","0.00772204609391025","-0.00453515516539138","-0.00132013220492233","-0.018692133012153","-0.00425834568257688","-0.00822147683790408","0.0108549234094362","-0.110302551947134","-0.00285494868342173","0.00477327875265754","0.0487395581624881","-0.0500104205746608","0.00448934536259493","-0.0106070528957218","0.00374298627883451","0.00740744127786197","0.00654666822631444","-0.0341034402522311","0.0050462680676242","0.00820066489314009","0.00149799828535535","0.000937350977633378","0.000734858829383273","0.0016484952876886","0.000692937017799954","-0.00473885922213838","0.00217000427853028","0.00216599306671422","-0.00408474498631035","0.000970384289210671","0.00279667939375164","0.00145036313473309","0.00283405802739676","0.00612595942284423","-0.0134789283454246","-0.0223053753645885","-0.00480315311014401","-0.00632193280166504","-0.261497815671605","-0.14918789048513","-0.337491564737072","-0.254649737198839","-0.00839899950523737","0.0124818632600991","-0.0953101798043257","0.110348057168865","0.00956945101615059","0.0627126166093266","-0.00372745439636368","0.0235085981439614","0.0106481775478496","0.0217458637567187","-0.00714354168842746","-0.0138014166401295","0","0.0120047971369548","-0.0203165595548782","-0.0164777264223197","0.0999999999999996","0.25","0.000173381899648106","0.004079469930792","0.00222477108374441","-0.00658304675926402","-0.0779999999999994","-0.3226","-0.2613","0.0355725094201677","-0.113686765020406","-0.135860898013982","44.279999","-0.157586079042354","-0.152107778197458","4.4568","-0.675960000000003","-0.403800000000004","-0.330550000000002","-0.00142006581815299","-0.0000512972910696658","-0.0510586252998699","0","0.0010389611324193"
"9","1998-09-01","0.001638367956593","0.00655251786001898","-0.00574714225556772","0","0","0.0149256502166759","-0.0172914971100608","-0.00613498856751615","0","0.0014184399541346","0","-0.0101204057312811","0","0.000675751799563251","0","0","0.00380326354159257","0.00277961388710917","0.00247938776437253","0.00343906846054646","0.001735815656865","0.00282149590676735","-0.00302513729148171","-0.015309624694088","-0.0224004437024815","-0.0081065875329891","-0.0133113446382396","-0.026375155254394","-0.0116055461203075","-0.012195273093818","0","-0.0216155904759399","-0.00713778904829265","-0.00995583444563763","-0.00541273310675017","-0.0184620628397347","-0.0121696379666769","0.00632913505164723","0.00504796629730464","0.0500104205746608","-0.00561483788432948","0.0176164273882984","0.00620734457433425","-0.00184672259316487","-0.00326797676461599","0.0567300303690033","-0.0033613477027048","-0.00384889117771081","-0.00611141897494427","0.00254187588069466","0.00144325522184272","0.00144055445430842","-0.000367588161914074","-0.00284148281740589","0.000752943863297069","0.00400104223067052","-0.00352053535563439","0.00355527858260432","0.00195643767211658","0.000682933782902163","0.00338414105850134","0.00533764603472515","-0.00165223750494015","-0.00119607908380281","0.0239664064868048","0.0330352878577305","0.181695863533873","-0.100422234017244","0.374418837329291","-0.39293482368254","-0.0166105739235185","0.0285323906496746","-0.177334015282915","0.0684952352487649","-0.089612158689687","0.0997428590986491","-0.000502499405570234","0.0234374921497496","-0.00777276992650316","-0.0438898132497112","0.0302962040042846","0.113325687628705","0","0.010805500677133","-0.0330677731397433","-0.0436874680752322","-0.11","-0.0600000000000005","0.00691074052496887","0.00766085983792131","0.00658297411393249","0.0152939995715098","-0.2605","-0.5097","-0.4196","-0.109223981006923","-0.0401336095183114","-0.0518850804585256","40.950001","0.0605262787387657","0.0316370849431826","91.9454","-0.608509999999995","-0.104299999999995","-0.216499999999996","-0.00359789816247586","-0.000215508310025456","-0.0500532242740391","-0.00557104504945549","0.00103788281241979"
"10","1998-10-01","0.00226694264352822","0.00709957130830929","0.00172761344437777","0","0","-0.022472855852059","-0.0156253179030807","-0.028082968742825","0.200000000000003","0.00159334370258613","0.0999999999999943","-0.00400136429088072","0","0.000337704736703692","-0.00302572091653719","0","-0.000949767740034312","-0.00761679786283179","0.0000456338068803327","0.00076767592431795","0.000288141751301722","-0.00271602905294786","0.000276382054425843","-0.0128329535534216","-0.0206064512031351","0.00116211518017728","0.00501254182354405","-0.0179780122954085","0.0154443224274736","-0.00769826742575219","-0.0106242699202292","0.011501724239011","-0.00286944242795251","0.00166620421774955","-0.00680737822802513","0.0876581657063111","0.0148052643551075","0.001576044455466","-0.00201612971518461","-0.00902649584597182","-0.0101868453069924","-0.00935679341088136","0.00616905102671517","0.00184672259316487","-0.00656816811209726","-0.0512385283753236","-0.0050633019565467","-0.00522647654862141","-0.0103899583173099","0.000827681830891748","0.00144087188290981","0.00153559731897204","0.000116328642054532","-0.00245117987501767","0.0036789511781146","0.0035149094675552","-0.0045569706948143","0.00184047878302931","0.00220274856806614","0.000826972666594974","0.00276949947715812","0.00596431163421865","-0.00371094823003304","0.00389499596576037","-0.0245136819806984","-0.029388975704709","-0.0525668458950417","0.0538079187924847","-0.173149249799532","0.191617297667436","0.0172692920818474","-0.0134853706787599","0.272644195087241","-0.106522630838004","0.0736118173432461","-0.14859261979958","-0.0222239567667391","0.0222896721977791","-0.0141362943696539","-0.0982922857392028","0.00769826742575253","-0.0492591491852936","-0.1932","0.0130311455589123","0.0734052899418867","0.0175491074707796","-0.27","-0.359999999999999","0.0148985537855566","0.005279141197299","0.0033483726732193","0.000358778783054348","-0.2492","-0.400600000000001","-0.1396","-0.207806927935298","0.0660202227381372","0.0571363442440003","28.049999","0.0772334377110004","0.0538850884949795","-85.35274","-0.544250000000005","0.0327000000000055","-0.0633700000000061","-0.000734955848887118","-0.00104665628438662","0.00243522649939292","-0.0268947562001216","0"
